utcTimestamp	region	temperature	flag
2015-03-28 05:00:00	103	37.07	1
2015-03-28 05:00:00	104	37.93	1
2015-03-28 06:00:00	101	35.07	1
2015-03-28 06:00:00	102	36.94	1
2015-03-28 06:00:00	103	39.2	1
2015-03-28 06:00:00	104	38.67	1
2015-03-28 07:00:00	101	37.46	1
2015-03-28 07:00:00	102	37.91	1
2015-03-28 07:00:00	103	41.12	1
2015-03-28 07:00:00	104	38.03	1
2015-03-28 08:00:00	101	36.11	1
2015-03-28 08:00:00	102	38.16	1
2015-03-28 08:00:00	103	40.7	1
2015-03-28 08:00:00	104	38.39	1
2015-03-28 09:00:00	101	37.53	1
2015-03-28 09:00:00	102	40.38	1
2015-03-28 09:00:00	103	41.46	1
2015-03-28 09:00:00	104	42.51	1
2015-03-28 10:00:00	101	38.93	1
2015-03-28 10:00:00	102	42.69	1
2015-03-28 10:00:00	103	43.05	1
2015-03-28 10:00:00	104	46.99	1
2015-03-28 11:00:00	101	40.46	1
2015-03-28 11:00:00	102	46.92	1
2015-03-28 11:00:00	103	47.94	1
2015-03-28 11:00:00	104	48.34	1
2015-03-28 12:00:00	101	40.04	1
2015-03-28 12:00:00	102	48.72	1
2015-03-28 12:00:00	103	44.31	1
2015-03-28 12:00:00	104	45.61	1
2015-03-28 13:00:00	101	41.33	1
2015-03-28 13:00:00	102	50.83	1
2015-03-28 13:00:00	103	45.73	1
2015-03-28 13:00:00	104	45.28	1
2015-03-28 14:00:00	101	42.26	1
2015-03-28 14:00:00	102	48.18	1
2015-03-28 14:00:00	103	45.87	1
2015-03-28 14:00:00	104	48.07	1
2015-03-28 15:00:00	101	44.99	1
2015-03-28 15:00:00	102	52.95	1
2015-03-28 15:00:00	103	46.83	1
2015-03-28 15:00:00	104	47.27	1
2015-03-28 16:00:00	101	45.42	1
2015-03-28 16:00:00	102	53.35	1
2015-03-28 16:00:00	103	50.3	1
2015-03-28 16:00:00	104	50.27	1
2015-03-28 17:00:00	101	43.97	1
2015-03-28 17:00:00	102	52.81	1
2015-03-28 17:00:00	103	46.66	1
2015-03-28 17:00:00	104	49.19	1
2015-03-28 18:00:00	101	45.36	1
2015-03-28 18:00:00	102	51.15	1
2015-03-28 18:00:00	103	47.92	1
2015-03-28 18:00:00	104	47.16	1
2015-03-28 19:00:00	101	45.18	1
2015-03-28 19:00:00	102	50.12	1
2015-03-28 19:00:00	103	48.43	1
2015-03-28 19:00:00	104	48.23	1
2015-03-28 20:00:00	101	45.27	1
2015-03-28 20:00:00	102	48.82	1
2015-03-28 20:00:00	103	47.24	1
2015-03-28 20:00:00	104	50.11	1
2015-03-28 21:00:00	101	43.78	1
2015-03-28 21:00:00	102	46.82	1
2015-03-28 21:00:00	103	47.09	1
2015-03-28 21:00:00	104	46.69	1
2015-03-28 22:00:00	101	41.02	1
2015-03-28 22:00:00	102	46.99	1
2015-03-28 22:00:00	103	44.98	1
2015-03-28 22:00:00	104	48.63	1
2015-03-28 23:00:00	101	44.28	1
2015-03-28 23:00:00	102	47.1	1
2015-03-28 23:00:00	103	45.86	1
2015-03-28 23:00:00	104	45.88	1
2015-03-29 00:00:00	101	40.55	1
2015-03-29 00:00:00	102	45.33	1
2015-03-29 00:00:00	103	47.32	1
2015-03-29 00:00:00	104	47.35	1
2015-03-29 01:00:00	101	39.5	1
2015-03-29 01:00:00	102	46.6	1
2015-03-29 01:00:00	103	46.37	1
2015-03-29 01:00:00	104	45.03	1
2015-03-29 02:00:00	101	41.06	1
2015-03-29 02:00:00	102	42.37	1
2015-03-29 02:00:00	103	46.96	1
2015-03-29 02:00:00	104	47.36	1
2015-03-29 03:00:00	101	40.42	1
2015-03-29 03:00:00	102	44.31	1
2015-03-29 03:00:00	103	46.35	1
2015-03-29 03:00:00	104	45.65	1
2015-03-29 04:00:00	101	39.75	1
2015-03-29 04:00:00	102	41.79	1
2015-03-29 04:00:00	103	46.7	1
2015-03-29 04:00:00	104	46.28	1
2015-03-29 05:00:00	101	35.9	1
2015-03-29 05:00:00	102	41.61	1
2015-03-29 05:00:00	103	43.16	1
2015-03-29 05:00:00	104	45.79	1
2015-03-29 06:00:00	101	38.4	1
2015-03-29 06:00:00	102	38.85	1
2015-03-29 06:00:00	103	40.56	1
2015-03-29 06:00:00	104	40.85	1
2015-03-29 07:00:00	101	35.32	1
2015-03-29 07:00:00	102	41.11	1
2015-03-29 07:00:00	103	39.87	1
2015-03-29 07:00:00	104	42.37	1
2015-03-29 08:00:00	101	35.81	1
2015-03-29 08:00:00	102	39.07	1
2015-03-29 08:00:00	103	44.53	1
2015-03-29 08:00:00	104	42.47	1
2015-03-29 09:00:00	101	35	1
2015-03-29 09:00:00	102	42.67	1
2015-03-29 09:00:00	103	47.66	1
2015-03-29 09:00:00	104	44.21	1
2015-03-29 10:00:00	101	38.53	1
2015-03-29 10:00:00	102	44.14	1
2015-03-29 10:00:00	103	44.67	1
2015-03-29 10:00:00	104	46.66	1
2015-03-29 11:00:00	101	38.75	1
2015-03-29 11:00:00	102	43.11	1
2015-03-29 11:00:00	103	45.99	1
2015-03-29 11:00:00	104	43.61	1
2015-03-29 12:00:00	101	42.32	1
2015-03-29 12:00:00	102	44.99	1
2015-03-29 12:00:00	103	43.29	1
2015-03-29 12:00:00	104	46.09	1
2015-03-29 13:00:00	101	40.03	1
2015-03-29 13:00:00	102	44.67	1
2015-03-29 13:00:00	103	44.41	1
2015-03-29 13:00:00	104	44.48	1
2015-03-29 14:00:00	101	40.85	1
2015-03-29 14:00:00	102	44.07	1
2015-03-29 14:00:00	103	42.9	1
2015-03-29 14:00:00	104	43.46	1
2015-03-29 15:00:00	101	43.47	1
2015-03-29 15:00:00	102	42.95	1
2015-03-29 15:00:00	103	44.13	1
2015-03-29 15:00:00	104	44.25	1
2015-03-29 16:00:00	101	42.32	1
2015-03-29 16:00:00	102	44.81	1
2015-03-29 16:00:00	103	43.12	1
2015-03-29 16:00:00	104	44.68	1
2015-03-29 17:00:00	101	42.14	1
2015-03-29 17:00:00	102	42.56	1
2015-03-29 17:00:00	103	43.85	1
2015-03-29 17:00:00	104	43.68	1
2015-03-29 18:00:00	101	41.21	1
2015-03-29 18:00:00	102	43.69	1
2015-03-29 18:00:00	103	44.07	1
2015-03-29 18:00:00	104	42.85	1
2015-03-29 19:00:00	101	37.01	1
2015-03-29 19:00:00	102	39.61	1
2015-03-29 19:00:00	103	44.76	1
2015-03-29 19:00:00	104	43.51	1
2015-03-29 20:00:00	101	37.29	1
2015-03-29 20:00:00	102	41.09	1
2015-03-29 20:00:00	103	46.66	1
2015-03-29 20:00:00	104	44.72	1
2015-03-29 21:00:00	101	35.72	1
2015-03-29 21:00:00	102	42.22	1
2015-03-29 21:00:00	103	43.39	1
2015-03-29 21:00:00	104	44.79	1
2015-03-29 22:00:00	101	37.29	1
2015-03-29 22:00:00	102	41.84	1
2015-03-29 22:00:00	103	45.8	1
2015-03-29 22:00:00	104	43.36	1
2015-03-29 23:00:00	101	35.95	1
2015-03-29 23:00:00	102	40	1
2015-03-29 23:00:00	103	43.47	1
2015-03-29 23:00:00	104	42.43	1
2015-03-30 00:00:00	101	32.97	1
2015-03-30 00:00:00	102	42.1	1
2015-03-30 00:00:00	103	44.37	1
2015-03-30 00:00:00	104	44.98	1
2015-03-30 01:00:00	101	34.48	1
2015-03-30 01:00:00	102	40.79	1
2015-03-30 01:00:00	103	48.28	1
2015-03-30 01:00:00	104	48.81	1
2015-03-30 02:00:00	101	35.11	1
2015-03-30 02:00:00	102	39.01	1
2015-03-30 02:00:00	103	46.07	1
2015-03-30 02:00:00	104	46.74	1
2015-03-30 03:00:00	101	33.45	1
2015-03-30 03:00:00	102	40.79	1
2015-03-30 03:00:00	103	49.19	1
2015-03-30 03:00:00	104	46.64	1
2015-03-30 04:00:00	101	34.51	1
2015-03-30 04:00:00	102	40.14	1
2015-03-30 04:00:00	103	46.95	1
2015-03-30 04:00:00	104	48.47	1
2015-03-30 05:00:00	101	35.16	1
2015-03-30 05:00:00	102	39.81	1
2015-03-30 05:00:00	103	46.63	1
2015-03-30 05:00:00	104	46.24	1
2015-03-30 06:00:00	101	34.53	1
2015-03-30 06:00:00	102	39.66	1
2015-03-30 06:00:00	103	44.89	1
2015-03-30 06:00:00	104	43.77	1
2015-03-30 07:00:00	101	32.59	1
2015-03-30 07:00:00	102	37.1	1
2015-03-30 07:00:00	103	43.72	1
2015-03-30 07:00:00	104	44.9	1
2015-03-30 08:00:00	101	34.74	1
2015-03-30 08:00:00	102	38.94	1
2015-03-30 08:00:00	103	42.29	1
2015-03-30 08:00:00	104	41.66	1
2015-03-30 09:00:00	101	34.42	1
2015-03-30 09:00:00	102	37.21	1
2015-03-30 09:00:00	103	44.14	1
2015-03-30 09:00:00	104	43.62	1
2015-03-30 10:00:00	101	36.05	1
2015-03-30 10:00:00	102	37.26	1
2015-03-30 10:00:00	103	43.79	1
2015-03-30 10:00:00	104	43.5	1
2015-03-30 11:00:00	101	35.4	1
2015-03-30 11:00:00	102	38.37	1
2015-03-30 11:00:00	103	44.96	1
2015-03-30 11:00:00	104	45.01	1
2015-03-30 12:00:00	101	34.57	1
2015-03-30 12:00:00	102	39.78	1
2015-03-30 12:00:00	103	44.26	1
2015-03-30 12:00:00	104	47.41	1
2015-03-30 13:00:00	101	34.65	1
2015-03-30 13:00:00	102	39.15	1
2015-03-30 13:00:00	103	46.21	1
2015-03-30 13:00:00	104	46.23	1
2015-03-30 14:00:00	101	34.69	1
2015-03-30 14:00:00	102	37.82	1
2015-03-30 14:00:00	103	44.81	1
2015-03-30 14:00:00	104	47.39	1
2015-03-30 15:00:00	101	36.65	1
2015-03-30 15:00:00	102	38.21	1
2015-03-30 15:00:00	103	43.59	1
2015-03-30 15:00:00	104	44.8	1
2015-03-30 16:00:00	101	37.14	1
2015-03-30 16:00:00	102	41.3	1
2015-03-30 16:00:00	103	46.01	1
2015-03-30 16:00:00	104	43.45	1
2015-03-30 17:00:00	101	35.76	1
2015-03-30 17:00:00	102	40.42	1
2015-03-30 17:00:00	103	45.72	1
2015-03-30 17:00:00	104	45.37	1
2015-03-30 18:00:00	101	33.64	1
2015-03-30 18:00:00	102	40.86	1
2015-03-30 18:00:00	103	44.56	1
2015-03-30 18:00:00	104	42.99	1
2015-03-30 19:00:00	101	34.4	1
2015-03-30 19:00:00	102	39.8	1
2015-03-30 19:00:00	103	42.48	1
2015-03-30 19:00:00	104	41.97	1
2015-03-30 20:00:00	101	34.94	1
2015-03-30 20:00:00	102	37.86	1
2015-03-30 20:00:00	103	40.02	1
2015-03-30 20:00:00	104	42.54	1
2015-03-30 21:00:00	101	33.98	1
2015-03-30 21:00:00	102	37.18	1
2015-03-30 21:00:00	103	42.15	1
2015-03-30 21:00:00	104	40.58	1
2015-03-30 22:00:00	101	32.87	1
2015-03-30 22:00:00	102	34.97	1
2015-03-30 22:00:00	103	38.94	1
2015-03-30 22:00:00	104	41.81	1
2015-03-30 23:00:00	101	31.54	1
2015-03-30 23:00:00	102	36.65	1
2015-03-30 23:00:00	103	38.91	1
2015-03-30 23:00:00	104	39.32	1
2015-03-31 00:00:00	101	33.52	1
2015-03-31 00:00:00	102	34.69	1
2015-03-31 00:00:00	103	40.79	1
2015-03-31 00:00:00	104	39.8	1
2015-03-31 01:00:00	101	31.32	1
2015-03-31 01:00:00	102	36.28	1
2015-03-31 01:00:00	103	40.19	1
2015-03-31 01:00:00	104	39.92	1
2015-03-31 02:00:00	101	30.27	1
2015-03-31 02:00:00	102	36.65	1
2015-03-31 02:00:00	103	36.39	1
2015-03-31 02:00:00	104	36.64	1
2015-03-31 03:00:00	101	31.94	1
2015-03-31 03:00:00	102	33.95	1
2015-03-31 03:00:00	103	37.45	1
2015-03-31 03:00:00	104	39.37	1
2015-03-31 04:00:00	101	31.07	1
2015-03-31 04:00:00	102	33.07	1
2015-03-31 04:00:00	103	37.01	1
2015-03-31 04:00:00	104	38.67	1
2015-03-31 05:00:00	101	31.76	1
2015-03-31 05:00:00	102	36.19	1
2015-03-31 05:00:00	103	35.28	1
2015-03-31 05:00:00	104	35.88	1
2015-03-31 06:00:00	101	30.7	1
2015-03-31 06:00:00	102	36.13	1
2015-03-31 06:00:00	103	35.21	1
2015-03-31 06:00:00	104	36.22	1
2015-03-31 07:00:00	101	30.4	1
2015-03-31 07:00:00	102	34.11	1
2015-03-31 07:00:00	103	35.3	1
2015-03-31 07:00:00	104	34.38	1
2015-03-31 08:00:00	101	31.43	1
2015-03-31 08:00:00	102	35.56	1
2015-03-31 08:00:00	103	35.7	1
2015-03-31 08:00:00	104	33.2	1
2015-03-31 09:00:00	101	33.17	1
2015-03-31 09:00:00	102	32.91	1
2015-03-31 09:00:00	103	35.2	1
2015-03-31 09:00:00	104	33.6	1
2015-03-31 10:00:00	101	32.23	1
2015-03-31 10:00:00	102	35.87	1
2015-03-31 10:00:00	103	33.97	1
2015-03-31 10:00:00	104	33.73	1
2015-03-31 11:00:00	101	33.45	1
2015-03-31 11:00:00	102	37.9	1
2015-03-31 11:00:00	103	37.46	1
2015-03-31 11:00:00	104	36.47	1
2015-03-31 12:00:00	101	35.06	1
2015-03-31 12:00:00	102	40.22	1
2015-03-31 12:00:00	103	38.76	1
2015-03-31 12:00:00	104	37.59	1
2015-03-31 13:00:00	101	34.85	1
2015-03-31 13:00:00	102	40.51	1
2015-03-31 13:00:00	103	39.95	1
2015-03-31 13:00:00	104	39.38	1
2015-03-31 14:00:00	101	36.69	1
2015-03-31 14:00:00	102	44.3	1
2015-03-31 14:00:00	103	41.14	1
2015-03-31 14:00:00	104	44.38	1
2015-03-31 15:00:00	101	35.94	1
2015-03-31 15:00:00	102	45.79	1
2015-03-31 15:00:00	103	44.59	1
2015-03-31 15:00:00	104	44.77	1
2015-03-31 16:00:00	101	36.78	1
2015-03-31 16:00:00	102	47.57	1
2015-03-31 16:00:00	103	48.35	1
2015-03-31 16:00:00	104	48.91	1
2015-03-31 17:00:00	101	37.37	1
2015-03-31 17:00:00	102	49.94	1
2015-03-31 17:00:00	103	51.03	1
2015-03-31 17:00:00	104	49.5	1
2015-03-31 18:00:00	101	37.09	1
2015-03-31 18:00:00	102	47.31	1
2015-03-31 18:00:00	103	49.65	1
2015-03-31 18:00:00	104	50.83	1
2015-03-31 19:00:00	101	38.31	1
2015-03-31 19:00:00	102	47.62	1
2015-03-31 19:00:00	103	46.53	1
2015-03-31 19:00:00	104	47.28	1
2015-03-31 20:00:00	101	34.12	1
2015-03-31 20:00:00	102	44.84	1
2015-03-31 20:00:00	103	47.7	1
2015-03-31 20:00:00	104	46.09	1
2015-03-31 21:00:00	101	35.53	1
2015-03-31 21:00:00	102	41.97	1
2015-03-31 21:00:00	103	45.29	1
2015-03-31 21:00:00	104	42.78	1
2015-03-31 22:00:00	101	35.81	1
2015-03-31 22:00:00	102	39.01	1
2015-03-31 22:00:00	103	38.92	1
2015-03-31 22:00:00	104	42.53	1
2015-03-31 23:00:00	101	33.14	1
2015-03-31 23:00:00	102	37.32	1
2015-03-31 23:00:00	103	39.21	1
2015-03-31 23:00:00	104	39.73	1
2015-04-01 00:00:00	101	32.06	1
2015-04-01 00:00:00	102	34.98	1
2015-04-01 00:00:00	103	38.32	1
2015-04-01 00:00:00	104	37.34	1
2015-04-01 01:00:00	101	31.31	1
2015-04-01 01:00:00	102	35.13	1
2015-04-01 01:00:00	103	39.92	1
2015-04-01 01:00:00	104	39.38	1
2015-04-01 02:00:00	101	31.37	1
2015-04-01 02:00:00	102	34.31	1
2015-04-01 02:00:00	103	39.42	1
2015-04-01 02:00:00	104	36.76	1
2015-04-01 03:00:00	101	31.13	1
2015-04-01 03:00:00	102	35.33	1
2015-04-01 03:00:00	103	37.56	1
2015-04-01 03:00:00	104	37.08	1
2015-04-01 04:00:00	101	31.14	1
2015-04-01 04:00:00	102	33.8	1
2015-04-01 04:00:00	103	37.09	1
2015-04-01 04:00:00	104	37.77	1
2015-04-01 05:00:00	101	29.13	1
2015-04-01 05:00:00	102	34.73	1
2015-04-01 05:00:00	103	34.96	1
2015-04-01 05:00:00	104	37.33	1
2015-04-01 06:00:00	101	29.63	1
2015-04-01 06:00:00	102	30.93	1
2015-04-01 06:00:00	103	37.61	1
2015-04-01 06:00:00	104	34.52	1
2015-04-01 07:00:00	101	28.77	1
2015-04-01 07:00:00	102	31.05	1
2015-04-01 07:00:00	103	35.93	1
2015-04-01 07:00:00	104	34.66	1
2015-04-01 08:00:00	101	32.02	1
2015-04-01 08:00:00	102	35.32	1
2015-04-01 08:00:00	103	39.93	1
2015-04-01 08:00:00	104	36.98	1
2015-04-01 09:00:00	101	34.1	1
2015-04-01 09:00:00	102	38.77	1
2015-04-01 09:00:00	103	39.11	1
2015-04-01 09:00:00	104	42.29	1
2015-04-01 10:00:00	101	35.44	1
2015-04-01 10:00:00	102	42.29	1
2015-04-01 10:00:00	103	42.54	1
2015-04-01 10:00:00	104	44.05	1
2015-04-01 11:00:00	101	36.58	1
2015-04-01 11:00:00	102	43.17	1
2015-04-01 11:00:00	103	45.93	1
2015-04-01 11:00:00	104	46.31	1
2015-04-01 12:00:00	101	41.48	1
2015-04-01 12:00:00	102	48.72	1
2015-04-01 12:00:00	103	46.99	1
2015-04-01 12:00:00	104	49.18	1
2015-04-01 13:00:00	101	42.77	1
2015-04-01 13:00:00	102	49.73	1
2015-04-01 13:00:00	103	48.84	1
2015-04-01 13:00:00	104	49.64	1
2015-04-01 14:00:00	101	44.35	1
2015-04-01 14:00:00	102	53.94	1
2015-04-01 14:00:00	103	51.38	1
2015-04-01 14:00:00	104	48.94	1
2015-04-01 15:00:00	101	44.04	1
2015-04-01 15:00:00	102	55.17	1
2015-04-01 15:00:00	103	51.99	1
2015-04-01 15:00:00	104	50.59	1
2015-04-01 16:00:00	101	48.28	1
2015-04-01 16:00:00	102	54.71	1
2015-04-01 16:00:00	103	53.09	1
2015-04-01 16:00:00	104	51.96	1
2015-04-01 17:00:00	101	46.12	1
2015-04-01 17:00:00	102	56.3	1
2015-04-01 17:00:00	103	51.89	1
2015-04-01 17:00:00	104	53.4	1
2015-04-01 18:00:00	101	47.68	1
2015-04-01 18:00:00	102	53.26	1
2015-04-01 18:00:00	103	49.33	1
2015-04-01 18:00:00	104	49.88	1
2015-04-01 19:00:00	101	44.78	1
2015-04-01 19:00:00	102	53.4	1
2015-04-01 19:00:00	103	45.66	1
2015-04-01 19:00:00	104	46.79	1
2015-04-01 20:00:00	101	43.58	1
2015-04-01 20:00:00	102	49.78	1
2015-04-01 20:00:00	103	46.24	1
2015-04-01 20:00:00	104	44	1
2015-04-01 21:00:00	101	41.53	1
2015-04-01 21:00:00	102	46.38	1
2015-04-01 21:00:00	103	44.36	1
2015-04-01 21:00:00	104	43.34	1
2015-04-01 22:00:00	101	39.87	1
2015-04-01 22:00:00	102	44.2	1
2015-04-01 22:00:00	103	43.24	1
2015-04-01 22:00:00	104	43.34	1
2015-04-01 23:00:00	101	40.23	1
2015-04-01 23:00:00	102	46.34	1
2015-04-01 23:00:00	103	42.5	1
2015-04-01 23:00:00	104	39.09	1
2015-04-02 00:00:00	101	38.28	1
2015-04-02 00:00:00	102	42.12	1
2015-04-02 00:00:00	103	40.73	1
2015-04-02 00:00:00	104	40.41	1
2015-04-02 01:00:00	101	40.07	1
2015-04-02 01:00:00	102	39.26	1
2015-04-02 01:00:00	103	40.28	1
2015-04-02 01:00:00	104	39.29	1
2015-04-02 02:00:00	101	40.25	1
2015-04-02 02:00:00	102	38.24	1
2015-04-02 02:00:00	103	37.16	1
2015-04-02 02:00:00	104	38.37	1
2015-04-02 03:00:00	101	36.9	1
2015-04-02 03:00:00	102	38.93	1
2015-04-02 03:00:00	103	37.35	1
2015-04-02 03:00:00	104	38.82	1
2015-04-02 04:00:00	101	36.66	1
2015-04-02 04:00:00	102	36.95	1
2015-04-02 04:00:00	103	37.47	1
2015-04-02 04:00:00	104	35.49	1
2015-04-02 05:00:00	101	36.62	1
2015-04-02 05:00:00	102	40.21	1
2015-04-02 05:00:00	103	35.44	1
2015-04-02 05:00:00	104	36.45	1
2015-04-02 06:00:00	101	37.66	1
2015-04-02 06:00:00	102	38.82	1
2015-04-02 06:00:00	103	35.56	1
2015-04-02 06:00:00	104	38.05	1
2015-04-02 07:00:00	101	37.67	1
2015-04-02 07:00:00	102	39.98	1
2015-04-02 07:00:00	103	37.93	1
2015-04-02 07:00:00	104	35.95	1
2015-04-02 08:00:00	101	38.62	1
2015-04-02 08:00:00	102	38.47	1
2015-04-02 08:00:00	103	38.66	1
2015-04-02 08:00:00	104	38.47	1
2015-04-02 09:00:00	101	39.89	1
2015-04-02 09:00:00	102	41.5	1
2015-04-02 09:00:00	103	41.88	1
2015-04-02 09:00:00	104	39.49	1
2015-04-02 10:00:00	101	40.28	1
2015-04-02 10:00:00	102	43.54	1
2015-04-02 10:00:00	103	41.84	1
2015-04-02 10:00:00	104	40.18	1
2015-04-02 11:00:00	101	41.96	1
2015-04-02 11:00:00	102	46.46	1
2015-04-02 11:00:00	103	41.63	1
2015-04-02 11:00:00	104	44.66	1
2015-04-02 12:00:00	101	45.13	1
2015-04-02 12:00:00	102	47.46	1
2015-04-02 12:00:00	103	42.41	1
2015-04-02 12:00:00	104	42.17	1
2015-04-02 13:00:00	101	45.85	1
2015-04-02 13:00:00	102	49.39	1
2015-04-02 13:00:00	103	46.9	1
2015-04-02 13:00:00	104	46.76	1
2015-04-02 14:00:00	101	46.22	1
2015-04-02 14:00:00	102	49.8	1
2015-04-02 14:00:00	103	44.09	1
2015-04-02 14:00:00	104	43.82	1
2015-04-02 15:00:00	101	47.59	1
2015-04-02 15:00:00	102	50.85	1
2015-04-02 15:00:00	103	44.75	1
2015-04-02 15:00:00	104	46.98	1
2015-04-02 16:00:00	101	47.25	1
2015-04-02 16:00:00	102	50.75	1
2015-04-02 16:00:00	103	45.33	1
2015-04-02 16:00:00	104	47.53	1
2015-04-02 17:00:00	101	47.41	1
2015-04-02 17:00:00	102	55.22	1
2015-04-02 17:00:00	103	45.58	1
2015-04-02 17:00:00	104	46.91	1
2015-04-02 18:00:00	101	48.93	1
2015-04-02 18:00:00	102	54.99	1
2015-04-02 18:00:00	103	48.06	1
2015-04-02 18:00:00	104	47.84	1
2015-04-02 19:00:00	101	46.45	1
2015-04-02 19:00:00	102	51.15	1
2015-04-02 19:00:00	103	45.31	1
2015-04-02 19:00:00	104	47.66	1
2015-04-02 20:00:00	101	44.16	1
2015-04-02 20:00:00	102	46.53	1
2015-04-02 20:00:00	103	42.59	1
2015-04-02 20:00:00	104	44.53	1
2015-04-02 21:00:00	101	41.18	1
2015-04-02 21:00:00	102	43.27	1
2015-04-02 21:00:00	103	43.49	1
2015-04-02 21:00:00	104	42.2	1
2015-04-02 22:00:00	101	39.64	1
2015-04-02 22:00:00	102	42.7	1
2015-04-02 22:00:00	103	42.98	1
2015-04-02 22:00:00	104	39.52	1
2015-04-02 23:00:00	101	36.22	1
2015-04-02 23:00:00	102	40.64	1
2015-04-02 23:00:00	103	37.96	1
2015-04-02 23:00:00	104	40.55	1
2015-04-03 00:00:00	101	36.34	1
2015-04-03 00:00:00	102	38.31	1
2015-04-03 00:00:00	103	39.58	1
2015-04-03 00:00:00	104	37.66	1
2015-04-03 01:00:00	101	35.16	1
2015-04-03 01:00:00	102	36.46	1
2015-04-03 01:00:00	103	40.51	1
2015-04-03 01:00:00	104	36.94	1
2015-04-03 02:00:00	101	34.7	1
2015-04-03 02:00:00	102	35.85	1
2015-04-03 02:00:00	103	39.18	1
2015-04-03 02:00:00	104	39.3	1
2015-04-03 03:00:00	101	32.1	1
2015-04-03 03:00:00	102	36.23	1
2015-04-03 03:00:00	103	40.6	1
2015-04-03 03:00:00	104	40.63	1
2015-04-03 04:00:00	101	30.44	1
2015-04-03 04:00:00	102	37.63	1
2015-04-03 04:00:00	103	42.76	1
2015-04-03 04:00:00	104	39.36	1
2015-04-03 05:00:00	101	31.12	1
2015-04-03 05:00:00	102	34.48	1
2015-04-03 05:00:00	103	42.92	1
2015-04-03 05:00:00	104	41.19	1
2015-04-03 06:00:00	101	31.3	1
2015-04-03 06:00:00	102	34.67	1
2015-04-03 06:00:00	103	40.84	1
2015-04-03 06:00:00	104	42.82	1
2015-04-03 07:00:00	101	27.39	1
2015-04-03 07:00:00	102	34.36	1
2015-04-03 07:00:00	103	43.57	1
2015-04-03 07:00:00	104	43.46	1
2015-04-03 08:00:00	101	29.91	1
2015-04-03 08:00:00	102	38.93	1
2015-04-03 08:00:00	103	45	1
2015-04-03 08:00:00	104	43.47	1
2015-04-03 09:00:00	101	32.51	1
2015-04-03 09:00:00	102	38.76	1
2015-04-03 09:00:00	103	46.68	1
2015-04-03 09:00:00	104	45.05	1
2015-04-03 10:00:00	101	36.58	1
2015-04-03 10:00:00	102	40.54	1
2015-04-03 10:00:00	103	48.51	1
2015-04-03 10:00:00	104	47.69	1
2015-04-03 11:00:00	101	35.11	1
2015-04-03 11:00:00	102	45.28	1
2015-04-03 11:00:00	103	52.21	1
2015-04-03 11:00:00	104	49.43	1
2015-04-03 12:00:00	101	37.49	1
2015-04-03 12:00:00	102	49	1
2015-04-03 12:00:00	103	51.9	1
2015-04-03 12:00:00	104	52.73	1
2015-04-03 13:00:00	101	37.96	1
2015-04-03 13:00:00	102	50.84	1
2015-04-03 13:00:00	103	54.04	1
2015-04-03 13:00:00	104	55.84	1
2015-04-03 14:00:00	101	39.42	1
2015-04-03 14:00:00	102	53.79	1
2015-04-03 14:00:00	103	54.71	1
2015-04-03 14:00:00	104	57.42	1
2015-04-03 15:00:00	101	41.2	1
2015-04-03 15:00:00	102	54	1
2015-04-03 15:00:00	103	60.54	1
2015-04-03 15:00:00	104	57.88	1
2015-04-03 16:00:00	101	41.36	1
2015-04-03 16:00:00	102	56.14	1
2015-04-03 16:00:00	103	56.98	1
2015-04-03 16:00:00	104	58.36	1
2015-04-03 17:00:00	101	40.26	1
2015-04-03 17:00:00	102	52.65	1
2015-04-03 17:00:00	103	55.94	1
2015-04-03 17:00:00	104	56.55	1
2015-04-03 18:00:00	101	40.08	1
2015-04-03 18:00:00	102	53.67	1
2015-04-03 18:00:00	103	55.72	1
2015-04-03 18:00:00	104	56.92	1
2015-04-03 19:00:00	101	39.01	1
2015-04-03 19:00:00	102	49.93	1
2015-04-03 19:00:00	103	52.17	1
2015-04-03 19:00:00	104	54.35	1
2015-04-03 20:00:00	101	35.43	1
2015-04-03 20:00:00	102	45.84	1
2015-04-03 20:00:00	103	49.56	1
2015-04-03 20:00:00	104	49.79	1
2015-04-03 21:00:00	101	34.01	1
2015-04-03 21:00:00	102	47.85	1
2015-04-03 21:00:00	103	47.6	1
2015-04-03 21:00:00	104	47.94	1
2015-04-03 22:00:00	101	35.09	1
2015-04-03 22:00:00	102	46.82	1
2015-04-03 22:00:00	103	50.19	1
2015-04-03 22:00:00	104	50.42	1
2015-04-03 23:00:00	101	31.93	1
2015-04-03 23:00:00	102	43.01	1
2015-04-03 23:00:00	103	48.28	1
2015-04-03 23:00:00	104	47.75	1
2015-04-04 00:00:00	101	33.33	1
2015-04-04 00:00:00	102	41.51	1
2015-04-04 00:00:00	103	46.67	1
2015-04-04 00:00:00	104	43.5	1
2015-04-04 01:00:00	101	31.59	1
2015-04-04 01:00:00	102	41.21	1
2015-04-04 01:00:00	103	44.45	1
2015-04-04 01:00:00	104	41.99	1
2015-04-04 02:00:00	101	32.39	1
2015-04-04 02:00:00	102	39.68	1
2015-04-04 02:00:00	103	43.1	1
2015-04-04 02:00:00	104	43.84	1
2015-04-04 03:00:00	101	30.56	1
2015-04-04 03:00:00	102	41.87	1
2015-04-04 03:00:00	103	41.55	1
2015-04-04 03:00:00	104	40.69	1
